Ma_San_Pham,Trong_Luong,Muc_Beo,Ti_Le_Hien_Thi,Loai_Hang,Gia_Niem_Yet,Ma_Cua_Hang,Nam_Mo_Cua,Quy_Mo,Loai_Do_Thi,Kieu_Cua_Hang,Doanh_So
NCY30,20.25,BeoThap,0.02594835,Do_Gia_Dung,180.0976,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,3440.8544
DRH23,14.65,BeoThap,0.171281641,Do_Uong_Con,54.0614,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1160.4894
FDZ26,11.6,BeoThuong,0.241055611,Sua_Bo,238.5222,OUT010,1998,,Do_Thi_3,Tap_Hoa,717.0666
NCP06,20.7,BeoThap,0.039405676,Do_Gia_Dung,149.8366,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,2267.049
FDG33,,BeoThuong,0.245542627,Hai_San,172.2764,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,171.7764
FDI52,18.7,BeoThap,0.104840884,Do_Dong_Lanh,122.1072,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,490.0288
FDM20,10.0,BeoThap,0.038904624,Rau_Cu_Qua,245.4144,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,6615.3888
FDV57,15.25,BeoThuong,0.0,Do_An_Vat,178.166,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,4853.682
FDW39,,BeoThuong,0.064625342,Thit_Tuoi,176.937,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,176.437
FDO20,12.85,BeoThuong,0.152364317,Rau_Cu_Qua,254.0382,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1261.691
NCR18,15.85,BeoThap,0.020487625,Do_Gia_Dung,44.0112,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,468.7232
FDH20,16.1,BeoThuong,0.0,Rau_Cu_Qua,98.441,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,868.869
FDU28,19.2,BeoThuong,0.09391835,Do_Dong_Lanh,189.8214,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,942.107
FDS04,10.195,BeoThuong,0.245483691,Do_Dong_Lanh,141.8838,OUT010,1998,,Do_Thi_3,Tap_Hoa,280.9676
FDP11,15.85,BeoThap,0.11566015,Banh_Mi,218.3166,OUT010,1998,,Do_Thi_3,Tap_Hoa,435.4332
FDF24,15.5,BeoThuong,0.025409912,Do_Nuong,83.2934,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1883.5482
FDT15,12.15,BeoThuong,0.04274788,Thit_Tuoi,183.695,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,2929.52
DRC49,8.67,BeoThap,0.065436581,Nuoc_Giai_Khat,142.9128,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,2013.3792
NCF31,9.13,BeoThap,0.051952573,Do_Gia_Dung,152.3024,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1821.6288
NCI29,8.6,BeoThap,0.032687702,Y_Te_Ve_Sinh,140.9154,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1134.5232
FDA20,6.78,BeoThap,0.066997921,Rau_Cu_Qua,186.524,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,2609.936
FDG33,,BeoThuong,0.13956116,Hai_San,170.4764,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,3435.528
FDX23,6.445,BeoThap,0.029686148,Do_Nuong,96.4436,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,378.1744
FDS19,13.8,BeoThuong,0.0,Rau_Cu_Qua,74.3012,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1669.8264
FDF04,17.5,BeoThap,0.013714183,Do_Dong_Lanh,259.2304,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,2841.6344
FDT38,18.7,BeoThap,0.057654132,Sua_Bo,83.1566,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1606.5754
FDP25,15.2,BeoThap,0.021240491,Do_Hop,216.9824,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,4804.4128
FDV51,16.35,BeoThap,0.032511818,Thit_Tuoi,165.0842,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,994.7052
FDE20,11.35,BeoThuong,0.005530516,Rau_Cu_Qua,171.179,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,4923.591
DRJ11,9.5,BeoThap,0.085223447,Do_Uong_Con,189.2872,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,6050.7904
NCU53,5.485,beothap,0.042743728,Y_Te_Ve_Sinh,166.2842,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,1989.4104
FDJ14,10.3,BeoThuong,0.050353695,Do_Hop,78.696,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1757.712
FDV02,16.75,BeoThap,0.060495243,Sua_Bo,169.8106,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,3251.1014
FDV47,,BeoThap,0.094910421,Banh_Mi,84.5566,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,253.6698
NCN07,18.5,BeoThap,0.034082974,Khac,130.9284,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1977.426
FDY55,16.75,BeoThap,0.08165147,Rau_Cu_Qua,258.3988,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1541.9928
FDB04,11.35,BeoThuong,0.063173691,Sua_Bo,86.1856,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,1494.0552
NCU17,,BeoThap,0.092433518,Y_Te_Ve_Sinh,101.6674,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,1426.1436
FDX03,15.85,BeoThuong,0.061190964,Thit_Tuoi,47.1744,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,996.0368
FDM21,20.2,BThap,0.064464147,Do_An_Vat,255.7646,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,5410.9566
FDI50,8.42,BeoThuong,0.030968306,Do_Hop,227.8352,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,3435.528
FDN13,18.6,BeoThap,0.152058281,Do_An_Sang,99.9358,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,201.0716
NCJ29,10.6,BeoThap,0.035336287,Y_Te_Ve_Sinh,87.0224,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1193.1136
DRH37,17.6,BeoThap,0.041608488,Nuoc_Giai_Khat,165.4526,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,1644.526
FDM24,6.135,BeoThuong,0.079312367,Do_Nuong,151.7366,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,3325.0052
FDA36,5.985,BeoThap,0.005677876,Do_Nuong,184.8924,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1665.8316
FDN38,6.615,BeoThuong,0.091954465,Do_Hop,250.6408,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,4756.4752
NCO41,12.5,BeoThap,0.031549131,Y_Te_Ve_Sinh,99.0384,OUT010,1998,,Do_Thi_3,Tap_Hoa,197.0768
FDC39,7.405,BeoThap,0.159062948,Sua_Bo,208.9296,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,2700.4848
NCL31,,BeoThap,0.210596485,Khac,144.747,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,143.147
FDK33,,BeoThap,0.011180843,Do_An_Vat,213.456,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,4261.12
FDL36,15.1,BeoThap,0.076385385,Do_Nuong,88.483,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,988.713
FDZ26,11.6,BeoThuong,0.144832027,Sua_Bo,239.8222,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,4063.3774
DRQ35,9.3,BeoThap,0.042463728,Do_Uong_Con,121.9388,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1114.5492
FDW02,4.805,BeoThuong,0.037668051,Sua_Bo,126.7704,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,2628.5784
FDG52,,BeoThap,0.065313024,Do_Dong_Lanh,47.1402,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,1516.0266
NCT17,10.8,BeoThap,0.042102658,Y_Te_Ve_Sinh,189.7214,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1695.7926
FDL12,15.85,BeoThuong,0.121632721,Do_Nuong,60.622,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,2576.646
FDE32,20.7,BeoThap,0.048957533,Rau_Cu_Qua,37.8506,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,265.6542
NCK07,10.65,BeoThap,0.048885018,Khac,166.1526,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1973.4312
FDO37,,BeoThap,0.021273161,Do_An_Sang,229.1326,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,7393.0432
NCH43,,BeoThap,0.123557061,Do_Gia_Dung,216.6192,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,215.7192
DRG01,,BeoThap,0.044660955,Nuoc_Giai_Khat,74.767,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,2679.845
FDQ21,21.25,BeoThap,0.019533098,Do_An_Vat,120.4756,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1938.8096
FDH09,,BeoThap,0.055806016,Hai_San,52.4982,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,1209.7586
FDZ49,,BeoThuong,0.132500853,Do_Hop,220.3798,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,5289.1152
FDQ36,7.855,BeoThuong,0.162461219,Do_Nuong,39.2848,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,857.5504
NCB18,19.6,BeoThap,0.041283361,Do_Gia_Dung,87.0514,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,2125.2336
FDO12,15.75,BeoThap,0.055241242,Do_Nuong,196.5452,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,3131.9232
FDS34,19.35,BeoThuong,0.076914745,Do_An_Vat,114.8518,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1707.777
FDG16,15.25,BeoThap,0.090324849,Do_Dong_Lanh,214.4192,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,4961.5416
FDV56,16.1,BeoThuong,0.013623294,Rau_Cu_Qua,109.3596,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1186.4556
FDC46,17.7,BeoThap,0.116542484,Do_An_Vat,182.6266,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,3504.1054
DRG11,6.385,BeoThap,0.084008316,Do_Uong_Con,108.2596,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1186.4556
FDY35,,BeoThuong,0.015950066,Banh_Mi,47.7402,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,1975.4286
FDQ14,9.27,BeoThap,0.062038986,Sua_Bo,148.005,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1797.66
FDZ56,16.25,BeoThap,0.025789175,Rau_Cu_Qua,166.9474,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,2863.6058
NCI31,20.0,beothap,0.136124989,Khac,38.319,OUT010,1998,,Do_Thi_3,Tap_Hoa,146.476
FDC56,7.72,BeoThap,0.121497742,Rau_Cu_Qua,119.744,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,3355.632
FDW32,18.35,BeoThuong,0.09468096,Rau_Cu_Qua,86.2882,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1631.8758
NCZ54,14.65,BeoThap,0.0,Do_Gia_Dung,161.5552,OUT010,1998,,Do_Thi_3,Tap_Hoa,324.9104
FDU22,12.35,BeoThap,0.093278912,Do_An_Vat,118.7124,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,2607.2728
DRI23,18.85,BeoThap,0.137410256,Do_Uong_Con,161.7578,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1604.578
FDU22,12.35,BeoThap,0.093441604,Do_An_Vat,119.1124,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,3673.8844
FDN01,,BeoThap,0.07204818,Do_An_Sang,177.937,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,6881.043
FDS09,8.895,BeoThuong,0.08125293,Do_An_Vat,49.8008,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1062.6168
FDH53,20.5,BeoThuong,0.019199733,Do_Dong_Lanh,84.3592,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1816.3024
DRE03,19.6,BeoThap,0.024226902,Sua_Bo,48.7718,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,236.359
FDO12,15.75,BeoThap,0.055154296,Do_Nuong,195.5452,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1174.4712
FDA50,16.25,BeoThap,0.087310672,Sua_Bo,95.541,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1544.656
DRI23,18.85,BeoThap,0.0,Do_Uong_Con,162.0578,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,3209.156
FDD38,16.75,BeoThuong,0.008184912,Do_Hop,101.2674,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,1528.011
FDZ08,12.5,BeoThuong,0.109900843,Rau_Cu_Qua,83.0592,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,743.0328
FDH17,16.2,BeoThuong,0.016679232,Do_Dong_Lanh,96.3726,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,2740.4328
NCT18,14.6,BeoThap,0.059393919,Do_Gia_Dung,181.7976,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,3259.7568
NCM29,11.5,BeoThap,0.017638893,Y_Te_Ve_Sinh,132.7626,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,2885.5772
DRA24,19.35,BeoThuong,0.066831682,Nuoc_Giai_Khat,163.8868,OUT010,1998,,Do_Thi_3,Tap_Hoa,327.5736
FDL45,,BeoThap,0.037505332,Do_An_Vat,126.2704,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,4255.7936
FDW22,9.695,BeoThuong,0.030413777,Do_An_Vat,221.3114,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,2217.114
FDK28,5.695,BeoThap,0.109784056,Do_Dong_Lanh,256.0646,OUT010,1998,,Do_Thi_3,Tap_Hoa,1288.323
FDP57,17.5,beothap,0.052434201,Do_An_Vat,103.999,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,1857.582
FDH28,15.85,BeoThuong,0.110010191,Do_Dong_Lanh,38.8506,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,341.5554
FDB11,16.0,BeoThap,0.060971431,Thuc_Pham_Bot,226.2404,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,4725.8484
FDE17,20.1,BeoThuong,0.054455495,Do_Dong_Lanh,149.5366,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,2871.5954
FDS31,,BeoThuong,0.043978369,Rau_Cu_Qua,178.4318,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,2526.0452
FDN03,9.8,BeoThuong,0.025257508,Thit_Tuoi,248.5408,OUT010,1998,,Do_Thi_3,Tap_Hoa,751.0224
NCZ30,6.59,BeoThap,0.026180032,Do_Gia_Dung,120.7098,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,2530.7058
FDM51,11.8,BeoThuong,0.0,Thit_Tuoi,102.4674,OUT010,1998,,Do_Thi_3,Tap_Hoa,203.7348
NCP43,17.75,BeoThap,0.03050705,Khac,180.366,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,2336.958
FDC14,14.5,BeoThuong,0.041249072,Do_Hop,40.5454,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1216.4166
FDC34,16.0,BeoThuong,0.173109453,Do_An_Vat,155.2972,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,3894.93
NCT42,5.88,BeoThap,0.024882614,Do_Gia_Dung,149.4392,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,1640.5312
FDV50,14.3,BeoThap,0.123070513,Sua_Bo,121.173,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,2093.941
FDT56,16.0,BeoThuong,0.116063284,Rau_Cu_Qua,59.1246,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,753.0198
NCW54,7.5,BeoThap,0.096806008,Do_Gia_Dung,56.2588,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,687.1056
NCR05,10.1,BeoThap,0.054585372,Y_Te_Ve_Sinh,196.5084,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,595.2252
FDX46,12.3,BeoThuong,0.058234621,Do_An_Vat,58.7562,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,592.562
FDL21,15.85,BeoThuong,0.007140468,Do_An_Vat,40.848,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,679.116
NCI30,20.25,BeoThap,0.058886477,Do_Gia_Dung,245.546,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,1724.422
DRY23,9.395,BeoThuong,0.109075742,Nuoc_Giai_Khat,42.9112,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,426.112
FDK60,16.5,BeoThuong,0.0,Do_Nuong,96.2068,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,3013.4108
DRG15,6.13,BeoThap,0.076735903,Sua_Bo,62.4536,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,1225.072
DRL60,8.52,BeoThap,0.027101431,Nuoc_Giai_Khat,151.7682,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,2439.4912
FDJ03,12.35,BeoThuong,0.121174241,Sua_Bo,47.8692,OUT010,1998,,Do_Thi_3,Tap_Hoa,49.2692
FDH16,10.5,BeoThap,0.052555346,Do_Dong_Lanh,89.683,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,988.713
FDB23,19.2,BeoThuong,0.005611367,Thuc_Pham_Bot,226.2062,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1579.9434
FDH53,20.5,BeoThuong,0.019183756,Do_Dong_Lanh,83.7592,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,1403.5064
DRH01,17.5,BeoThap,0.098457814,Nuoc_Giai_Khat,171.7738,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,2432.8332
NCO43,5.5,BeoThap,0.047290068,Khac,100.5016,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1416.8224
DRP47,15.75,BeoThap,0.140603316,Do_Uong_Con,252.8382,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,6308.455
FDS27,10.195,BeoThuong,0.012477512,Thit_Tuoi,197.111,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,785.644
NCL31,7.39,BeoThap,0.120770963,Khac,143.447,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,2290.352
FDX27,20.7,beothuong,0.114294512,Sua_Bo,94.9436,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1229.0668
NCN55,14.6,BeoThap,0.059582996,Khac,238.8538,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,6008.845
FDW59,13.15,BeoThap,0.020698674,Banh_Mi,86.3566,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,1099.2358
FDP57,17.5,BeoThap,0.052740763,Do_An_Vat,103.799,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1135.189
NCM19,12.65,BeoThap,0.047237246,Khac,112.5202,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,787.6414
FDQ21,21.25,BeoThap,0.01945343,Do_An_Vat,120.8756,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1454.1072
DRK49,14.15,BeoThap,0.036147029,Nuoc_Giai_Khat,39.3138,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,527.9794
DRH25,18.7,BeoThap,0.0,Nuoc_Giai_Khat,52.2324,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,467.3916
FDU21,11.8,BeoThuong,0.076705948,Do_An_Vat,34.7558,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,780.9834
FDZ16,,BeoThuong,0.279886948,Do_Dong_Lanh,193.1478,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,387.4956
FDO57,,BeoThap,0.19033746,Do_An_Vat,159.4578,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,160.4578
FDQ26,13.5,BeoThuong,0.0,Sua_Bo,57.8562,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,711.0744
FDT21,7.42,BeoThap,0.020423549,Do_An_Vat,249.0092,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,2988.1104
FDA20,6.78,BeoThap,0.066724663,Rau_Cu_Qua,187.724,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1491.392
FDN39,19.35,BeoThuong,0.065507999,Thit_Tuoi,168.9816,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,2852.2872
FDV39,11.3,BeoThap,0.007294652,Thit_Tuoi,198.1426,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,988.713
FDE24,14.85,BeoThap,0.09344495,Do_Nuong,141.0812,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,1139.8496
FDQ15,20.35,BeoThuong,0.151044881,Thit_Tuoi,79.2276,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,649.8208
FDB08,,BeoThap,0.030952737,Rau_Cu_Qua,160.1578,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,3048.6982
FDQ45,9.5,BeoThuong,0.010917052,Do_An_Vat,185.3608,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,2021.3688
FDJ07,7.26,BeoThap,0.014505108,Thit_Tuoi,118.415,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1747.725
FDL33,7.235,BeoThap,0.0,Do_An_Vat,197.2452,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,2348.9424
FDQ19,7.35,beothuong,0.024044279,Rau_Cu_Qua,241.0512,OUT010,1998,,Do_Thi_3,Tap_Hoa,242.3512
FDV32,7.785,BeoThap,0.088691614,Rau_Cu_Qua,61.851,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,1454.773
FDC21,14.6,BeoThuong,0.043201813,Rau_Cu_Qua,110.1254,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1844.9318
FDU38,10.8,BeoThap,0.082534287,Sua_Bo,191.1504,OUT035,2004,Nho,Do_Thi_2,Sieu_Thi_1,4410.2592
NCX18,14.15,BeoThap,0.0,Do_Gia_Dung,197.111,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,3731.809
FDR21,19.7,BeoThap,0.112036236,Do_An_Vat,174.937,OUT010,1998,,Do_Thi_3,Tap_Hoa,882.185
NCO18,13.15,BeoThap,0.024790707,Do_Gia_Dung,177.5686,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,3910.9092
FDP40,,BeoThuong,0.060154968,Do_Dong_Lanh,110.1544,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,111.8544
FDP26,7.785,BeoThap,0.139552827,Sua_Bo,105.6306,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,418.1224
NCY53,20.0,BeoThap,0.058719568,Y_Te_Ve_Sinh,111.0544,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,894.8352
FDS35,9.3,BThap,0.111673587,Banh_Mi,65.7826,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,968.739
FDM03,,BeoThap,0.0,Thit_Tuoi,109.1938,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,2036.6822
FDT57,15.2,BeoThap,0.031860325,Do_An_Vat,235.1248,OUT010,1998,,Do_Thi_3,Tap_Hoa,474.0496
FDO23,17.85,BeoThap,0.0,Banh_Mi,93.1436,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,2174.5028
FDR23,15.85,BeoThap,0.081953387,Banh_Mi,176.237,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,2646.555
FDD50,18.85,BeoThap,0.141524348,Do_Hop,168.4132,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,2874.9244
FDX22,6.785,BeoThuong,0.022974812,Do_An_Vat,208.7928,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,5890.9984
FDH10,21.0,BeoThap,0.049381666,Do_An_Vat,193.0478,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,1549.9824
FDU27,,BeoThuong,0.170646494,Thit_Tuoi,46.3376,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,2109.2544
FDN38,6.615,BeoThuong,0.091895319,Do_Hop,248.6408,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,3504.7712
FDA02,14.0,BeoThuong,0.029782937,Sua_Bo,146.3786,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,866.8716
FDA14,,BeoThap,0.114127418,Sua_Bo,147.176,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,585.904
DRE37,,BeoThap,0.164966345,Nuoc_Giai_Khat,189.4872,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,189.0872
FDY45,17.5,BeoThap,0.026248606,Do_An_Vat,255.1356,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,3815.034
NCA42,6.965,BeoThap,0.0,Do_Gia_Dung,159.6604,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,3327.6684
FDT43,16.35,BeoThap,0.020664178,Rau_Cu_Qua,50.8324,OUT017,2007,,Do_Thi_2,Sieu_Thi_1,1298.31
FDD05,,BeoThap,0.029084548,Do_Dong_Lanh,122.0098,OUT019,1985,Nho,Do_Thi_1,Tap_Hoa,361.5294
FDC26,10.195,BeoThap,0.126383094,Do_Hop,112.1886,OUT046,1997,Nho,Do_Thi_1,Sieu_Thi_1,667.1316
DRG03,14.5,BeoThap,0.062239081,Sua_Bo,154.2998,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1691.7978
FDQ04,6.4,BeoThap,0.141860161,Do_Dong_Lanh,41.0796,OUT010,1998,,Do_Thi_3,Tap_Hoa,41.2796
DRY23,9.395,BeoThuong,0.109265987,Nuoc_Giai_Khat,42.3112,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,980.0576
FDN45,19.35,BeoThap,0.118342285,Do_An_Vat,222.6088,OUT045,2002,,Do_Thi_2,Sieu_Thi_1,1789.6704
FDG44,6.13,BeoThap,0.10234983,Rau_Cu_Qua,55.0298,OUT049,1999,Vua,Do_Thi_1,Sieu_Thi_1,539.298
FDE32,20.7,BeoThap,0.048718334,Rau_Cu_Qua,38.7506,OUT013,1987,Lon,Do_Thi_3,Sieu_Thi_1,227.7036
FDO51,,BeoThuong,0.041779181,Thit_Tuoi,43.4112,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,1107.8912
FDE16,8.895,BeoThap,0.026451028,Do_Dong_Lanh,210.3954,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,5001.4896
FDK58,11.35,BeoThuong,0.045165796,Do_An_Vat,100.0016,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1012.016
DRM59,5.88,BeoThap,0.003606726,Do_Uong_Con,154.1998,OUT018,2009,Vua,Do_Thi_3,Sieu_Thi_2,1384.1982
FDF26,,BeoThuong,0.046408928,Do_Hop,153.2998,OUT027,1985,Vua,Do_Thi_3,Sieu_Thi_3,3998.7948
